"Date","Advertiser ID","Advertiser","Country","Time Zone","Order ID","External Order ID","Order Name","Order Start Date","Order End Date","Order Currency","Order Budget","Line Item ID","Line Item","External Line Item ID","Line Item Start Date","Line Item End Date","Line Item Budget","Creative ID","Creative","Size","Supply Cost","AAP Platform Fee","Agency Fee","AAP Audience Fee","3p Fee - Integral Ad Science","3p Fee - Integral Ad Science (absorbed)","3p Fee - DoubleVerify","3p Fee - DoubleVerify (absorbed)","3p Fee - Doubleclick Campaign Manager","3p Fee - Doubleclick Campaign Manager (absorbed)","3p Fee - ComScore","3p Fee - ComScore (absorbed)","3p Fee - CPM 1","3p Fee - CPM 1 (absorbed)","3p Fee - CPM 2","3p Fee - CPM 2 (absorbed)","3p Fee - CPM 3","3p Fee - CPM 3 (absorbed)","3p Fee - Automotive","3p Fee - Automotive (absorbed)","Total 3p Fees","Total Cost","Impressions","CPM","Clickthroughs","CTR","CPC","Interactions","Interaction Rate","Video Impression","Video Click","Video Creative View","Video End State Click","Video Start","Video First Quartile","Video Midpoint","Video Third Quartile","Video Complete","Video Pause","Video Resume","Video Replay","Video Skip Back","Video Skip Forward","Video Mute","Video Unmute","Mobile Ad Close","Mobile Call To Action","Mobile Video Start","Mobile Video Stop","DPV","DPVR","DPV - Views","DPV - Clicks","CPDPV","PRPV","PRPVR","PRPV - Views","PRPV - Clicks","CPPRPV","ATL","ATLR","ATL - Views","ATL - Clicks","CPATL","ATC","ATCR","ATC - Views","ATC - Clicks","CPATC","Purchase","Purchase Rate","Purchase - Views","Purchase - Clicks","Cost Per Purchase","Total Pixel Events","Total Pixel Rate","Total Pixel Events - Views","Total Pixel Events - Clicks","Cost Per Pixel Event"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","3155102090702","AOD_Need_Helpers_EOU_IT_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","8516153760802","AOD_Mac_Lovers_Time_IT_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0000%","1","0","0.00000"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","1201716560602","AOD_Need_Helpers_EOU_IT_Prospecting_160x600","160x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","3890824180602","AOD_Need_Helpers_Value_IT_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","5214663280702","AOD_Mac_Lovers_Time_IT_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","1698465910902","AOD_Mac_Lovers_Performance_IT_Prospecting_300x600","300x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","8347535460502","AOD_Mac_Lovers_Time_IT_Prospecting_160x600","160x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","8159638240702","AOD_Mac_Lovers_Performance_IT_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","9643502650302","AOD_Mac_Lovers_Time_IT_Prospecting_120x600","120x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","1604596480702","AOD_Mac_Lovers_Performance_IT_Prospecting_120x600","120x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","1418009750602","AOD_Mac_Lovers_Time_IT_Prospecting_300x600","300x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","3434502220402","AOD_Mac_Lovers_Value_IT_Prospecting_970x250","970x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","8717374600302","AOD_Need_Helpers_EOU_IT_Prospecting_120x600","120x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","3466938450602","AOD_Mac_Lovers_EOU_IT_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","1530478080902","AOD_Mac_Lovers_Performance_IT_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","4262081490802","AOD_Need_Helpers_Value_IT_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","3297485170602","AOD_Mac_Lovers_EOU_IT_Prospecting_970x250","970x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","9297853520402","AOD_Mac_Lovers_Time_IT_Prospecting_970x250","970x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","6951574080802","AOD_Need_Helpers_Value_IT_Prospecting_120x600","120x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","4513856690802","AOD_Mac_Lovers_Performance_IT_Prospecting_970x250","970x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5982451030702","Crucial_IT_Prospecting_Crucial lookalikes","","03-Apr-2017","30-Apr-2017","1140.00","4936193560202","AOD_Mac_Lovers_Value_IT_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0000%","1","0","0.00000"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5264487570202","Crucial_IT_Prospecting_Crucial Fans IT","","03-Apr-2017","30-Apr-2017","1140.00","6528948210802","AOD_DIY_Time_IT_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5264487570202","Crucial_IT_Prospecting_Crucial Fans IT","","03-Apr-2017","30-Apr-2017","1140.00","9231573750102","AOD_DIY_EOU_IT_Prospecting_970x250","970x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5264487570202","Crucial_IT_Prospecting_Crucial Fans IT","","03-Apr-2017","30-Apr-2017","1140.00","8438317710102","AOD_DIY_Time_IT_Prospecting_300x250","300x250","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5264487570202","Crucial_IT_Prospecting_Crucial Fans IT","","03-Apr-2017","30-Apr-2017","1140.00","1484582070902","AOD_DIY_EOU_IT_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5264487570202","Crucial_IT_Prospecting_Crucial Fans IT","","03-Apr-2017","30-Apr-2017","1140.00","2293284110102","AOD_DIY_Value_IT_Prospecting_120x600","120x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5264487570202","Crucial_IT_Prospecting_Crucial Fans IT","","03-Apr-2017","30-Apr-2017","1140.00","6893544410102","AOD_DIY_Time_IT_Prospecting_300x600","300x600","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
"May 01, 2017 - May 14, 2017","2808256660802","Crucial_IT_Zenith","IT","Europe/London","9789741250402","","Crucial_IT_2017_Prospecting_April","03-Apr-2017","30-Apr-2017","GBP","1140.00","5264487570202","Crucial_IT_Prospecting_Crucial Fans IT","","03-Apr-2017","30-Apr-2017","1140.00","5727775950502","AOD_DIY_Performance_IT_Prospecting_728x90","728x90","0.00000","0.00000","0.00000","0.00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000","0.00000","0","0","0","0.0000%","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000%","0","0","0"
